source,source_row,raw_smiles,canonical_smiles,status,representative_source_row
gpcrdb,98,CNC(C)C(O)c1ccccc1,CNC(C)C(O)c1ccccc1,eligible,98
gpcrdb,99,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,training_overlap,
gpcrdb,100,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,eligible,100
gpcrdb,101,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5.Cl,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5.Cl,eligible,101
gpcrdb,102,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,training_overlap,
gpcrdb,103,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,eligible,103
gpcrdb,104,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,eligible,104
gpcrdb,105,O=c1cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,O=c1cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(CO)C(O)C(O)C3O)c(O)c-2c(O)c1,eligible,105
gpcrdb,106,NC1CCSC1=O,NC1CCSC1=O,eligible,106
gpcrdb,107,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,eligible,107
gpcrdb,108,CC12CC3CC(C)(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,eligible,108
gpcrdb,109,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,eligible,109
gpcrdb,110,CNC(C)C(=O)c1ccccc1,CNC(C)C(=O)c1ccccc1,eligible,110
gpcrdb,111,C=CCN1CCC23c4c5ccc(O)c4OC2C(=NNC(=O)c2ccccc2)CCC3(O)C1C5,C=CCN1CCC23c4c5ccc(O)c4OC2C(=NNC(=O)c2ccccc2)CCC3(O)C1C5,eligible,111
gpcrdb,112,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5.Cl,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5.Cl,eligible,112
gpcrdb,113,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.Cl,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.Cl,eligible,113
gpcrdb,114,Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,eligible,114
gpcrdb,115,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,training_overlap,
gpcrdb,116,CC(N)C(O)c1ccccc1,CC(N)C(O)c1ccccc1,eligible,116
gpcrdb,117,CN(C(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(Cc1ccccc1)C(=O)N1CCCC1C(N)=O,CN(C(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(Cc1ccccc1)C(=O)N1CCCC1C(N)=O,eligible,117
gpcrdb,118,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c65)c78,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c65)c78,eligible,118
gpcrdb,119,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,eligible,119
gpcrdb,120,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(=O)cc(O)c-3c2O)C(O)C(O)C1O,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(=O)cc(O)c-3c2O)C(O)C(O)C1O,eligible,120
gpcrdb,121,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,eligible,121
gpcrdb,122,NC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,eligible,122
gpcrdb,123,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1.CS(=O)(=O)O,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1.CS(=O)(=O)O,eligible,123
gpcrdb,124,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,eligible,124
gpcrdb,125,CN1CCC2(C)c3cc(O)ccc3CC1C2(C)CCC(=O)CCC1CCCC1,CN1CCC2(C)c3cc(O)ccc3CC1C2(C)CCC(=O)CCC1CCCC1,eligible,125
gpcrdb,126,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,training_overlap,
gpcrdb,127,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,eligible,127
gpcrdb,128,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,eligible,128
gpcrdb,129,COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,eligible,129
gpcrdb,130,NC(N)=Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,NC(N)=Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,eligible,130
gpcrdb,131,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,eligible,131
gpcrdb,132,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,training_overlap,
gpcrdb,133,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,eligible,133
gpcrdb,134,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,eligible,134
gpcrdb,135,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,eligible,135
gpcrdb,136,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,training_overlap,
gpcrdb,137,Cn1c2c(c3c1[C@@H]1Oc4c(O)ccc5c4[C@@]14CCN(CC1CC1)[C@H](C5)[C@]4(O)C3)C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,Cn1c2c(c3c1[C@@H]1Oc4c(O)ccc5c4[C@@]14CCN(CC1CC1)[C@H](C5)[C@]4(O)C3)C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,eligible,137
gpcrdb,138,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,training_overlap,
gpcrdb,139,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,training_overlap,
gpcrdb,140,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,training_overlap,
gpcrdb,141,CC(C)CC(NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCN,CC(C)CC(NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCN,eligible,141
gpcrdb,142,CCCC(=N)NCCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCC(=N)NCCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,142
gpcrdb,143,CCCCC(=N)NCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCCC(=N)NCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,143
gpcrdb,144,CC(C)CC(NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCN=C(N)N,CC(C)CC(NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCN=C(N)N,eligible,144
gpcrdb,145,CCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,145
gpcrdb,146,CC(C)CC(NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCCN,CC(C)CC(NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C)C(=O)NCCCCCCN,eligible,146
gpcrdb,147,C[C@@H]1CN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)c2ccccc21,C[C@@H]1CN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)c2ccccc21,eligible,147
gpcrdb,148,CCCCC(=N)NCCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCCC(=N)NCCCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,148
gpcrdb,149,COC12C=CC34C[C@@]1(C)C(c1ccccc1)=N[C@H]2C31CCN(C)C4Cc2ccc(O)cc21,COC12C=CC34C[C@@]1(C)C(c1ccccc1)=N[C@H]2C31CCN(C)C4Cc2ccc(O)cc21,eligible,149
gpcrdb,150,C[C@@H]1Cc2ccccc2[C@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,C[C@@H]1Cc2ccccc2[C@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,150
gpcrdb,151,CCCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,151
gpcrdb,152,CCCC(=N)NCCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCC(=N)NCCCCCNC(=O)C(CC(C)C)NC(=O)CNC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,152
gpcrdb,153,CCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,CCCC(=N)NCCCCNC(=O)C(CC(C)C)NC(=O)[C@]1(c2ccccc2)CC1CN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C,eligible,153
gpcrdb,154,Oc1cccc2c1O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,Oc1cccc2c1O[C@H]1CCC[C@H]3CN(CC4CC4)CC[C@@]231,eligible,154
gpcrdb,155,COc1c(O)ccc2c1C13CCN(CC4CC4)C(C2)[C@]1(O)CCC(=O)C3,COc1c(O)ccc2c1C13CCN(CC4CC4)C(C2)[C@]1(O)CCC(=O)C3,eligible,155
gpcrdb,156,COc1c(O)ccc2c1C13CCN(CC4CC4)C(C2)[C@]1(OC)CCC(=O)C3,COc1c(O)ccc2c1C13CCN(CC4CC4)C(C2)[C@]1(OC)CCC(=O)C3,eligible,156
gpcrdb,157,CC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,157
gpcrdb,158,COc1cccc(C(CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)c1,COc1cccc(C(CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)c1,eligible,158
gpcrdb,159,CCC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CCC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,159
gpcrdb,160,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,160
gpcrdb,161,O=C1CC[C@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,O=C1CC[C@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,eligible,161
gpcrdb,162,COc1cccc2c1O[C@H]1[C@@H](O)CC[C@H]3CN(CC4CC4)CC[C@@]231,COc1cccc2c1O[C@H]1[C@@H](O)CC[C@H]3CN(CC4CC4)CC[C@@]231,eligible,162
gpcrdb,163,COc1ccccc1C(CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,COc1ccccc1C(CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,163
gpcrdb,164,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,eligible,164
gpcrdb,165,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)C(C)(C)C,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)C(C)(C)C,eligible,165
gpcrdb,166,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1cccc(Cl)c1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1cccc(Cl)c1,eligible,166
gpcrdb,167,CCN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)C(C)C,CCN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)C(C)C,eligible,167
gpcrdb,168,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(N)c1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(N)c1,eligible,168
gpcrdb,169,O=C1CC[C@@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,O=C1CC[C@@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13,eligible,169
gpcrdb,170,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(C#N)cc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(C#N)cc1,eligible,170
gpcrdb,171,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(F)c(F)c1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(F)c(F)c1,eligible,171
gpcrdb,172,CNC[C@H](C(C)C)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CNC[C@H](C(C)C)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,172
gpcrdb,173,C[C@]12Cc3ccccc3C[C@@]1(c1cccc(O)c1)CCN(CCc1ccccc1)C2,C[C@]12Cc3ccccc3C[C@@]1(c1cccc(O)c1)CCN(CCc1ccccc1)C2,eligible,173
gpcrdb,174,CC(C)[C@@H](CN(C)C)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CC(C)[C@@H](CN(C)C)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,174
gpcrdb,175,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)COc1ccccc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)COc1ccccc1,eligible,175
gpcrdb,176,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)CCc1ccccc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)CCc1ccccc1,eligible,176
gpcrdb,177,COc1ccc(CC(=O)N(C)[C@H](CN2CCCC2)C(C)C)cc1,COc1ccc(CC(=O)N(C)[C@H](CN2CCCC2)C(C)C)cc1,eligible,177
gpcrdb,178,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc([N+](=O)[O-])cc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc([N+](=O)[O-])cc1,eligible,178
gpcrdb,179,CNC(=O)Cn1c(=O)n(C2CCN([C@H]3CC[C@@H](C(C)C)CC3)CC2)c2ccccc21,CNC(=O)Cn1c(=O)n(C2CCN([C@H]3CC[C@@H](C(C)C)CC3)CC2)c2ccccc21,eligible,179
gpcrdb,180,CN(CC1CC1)[C@@H]1Cc2ccc(O)c3c2[C@@H]2[C@H]1CCC(=O)[C@@H]2O3,CN(CC1CC1)[C@@H]1Cc2ccc(O)c3c2[C@@H]2[C@H]1CCC(=O)[C@@H]2O3,eligible,180
gpcrdb,181,O=C1CC[C@@]2(O)[C@H](NCC3CC3)Cc3ccc(O)c4c3[C@H]2[C@H]1O4,O=C1CC[C@@]2(O)[C@H](NCC3CC3)Cc3ccc(O)c4c3[C@H]2[C@H]1O4,eligible,181
gpcrdb,182,CN(CC1CC1)[C@@H]1Cc2ccc(O)c3c2[C@H]2[C@@H](O3)C(=O)CC[C@]21O,CN(CC1CC1)[C@@H]1Cc2ccc(O)c3c2[C@H]2[C@@H](O3)C(=O)CC[C@]21O,eligible,182
gpcrdb,183,O=C1CC[C@]23OCCN4CC[C@@]25c2c(ccc(O)c2O[C@@H]15)C[C@@H]43,O=C1CC[C@]23OCCN4CC[C@@]25c2c(ccc(O)c2O[C@@H]15)C[C@@H]43,eligible,183
gpcrdb,184,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CC=CC1)c1ccccc1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CC=CC1)c1ccccc1,eligible,184
gpcrdb,185,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(C#N)c1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(C#N)c1,eligible,185
gpcrdb,186,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccccc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccccc1,eligible,186
gpcrdb,187,O=C1CC[C@@H]2[C@H]3c4c(ccc(O)c4O[C@@H]13)C[C@H]2NCC1CC1,O=C1CC[C@@H]2[C@H]3c4c(ccc(O)c4O[C@@H]13)C[C@H]2NCC1CC1,eligible,187
gpcrdb,188,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)cc1,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)cc1,eligible,188
gpcrdb,189,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccccc2CN1,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccccc2CN1,eligible,189
gpcrdb,190,CCC(=O)N(Cc1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(Cc1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,eligible,190
gpcrdb,191,CCC(=O)/C(=C\c1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,CCC(=O)/C(=C\c1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,eligible,191
gpcrdb,192,CCC(=O)N(Cc1cccc(C)c1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(Cc1cccc(C)c1)C1CCN(CCc2ccccc2)CC1,eligible,192
gpcrdb,193,CCC(=O)/C(=C/c1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,CCC(=O)/C(=C/c1cccc(CNC(=N)N)c1)C1CCN(CCc2ccccc2)CC1,eligible,193
gpcrdb,194,COc1ccc(C(CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)cc1,COc1ccc(C(CN2CCCC2)N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)cc1,eligible,194
gpcrdb,195,CCCN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)C(C)C,CCCN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)C(C)C,eligible,195
gpcrdb,196,O=CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,O=CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,eligible,196
gpcrdb,197,CC(C)[C@@H](CN1CCCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,CC(C)[C@@H](CN1CCCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,197
gpcrdb,198,CCC(=O)N1C[C@@H]2[C@@H](N3CCCC3)CC[C@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,CCC(=O)N1C[C@@H]2[C@@H](N3CCCC3)CC[C@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,198
gpcrdb,199,CCC(=O)N1C[C@H]2[C@H](N3CCCC3)CC[C@@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,CCC(=O)N1C[C@H]2[C@H](N3CCCC3)CC[C@@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,199
gpcrdb,200,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H]([C@H](C)N2CCCC2)C1,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H]([C@H](C)N2CCCC2)C1,eligible,200
gpcrdb,201,COC(=O)N1C[C@H]2[C@H](N3CCCC3)CC[C@@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,COC(=O)N1C[C@H]2[C@H](N3CCCC3)CC[C@@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,201
gpcrdb,202,COC(=O)N1C[C@@H]2[C@H](N3CCCC3)CC[C@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,COC(=O)N1C[C@@H]2[C@H](N3CCCC3)CC[C@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,eligible,202
