smiles,gpcrdb_cid,species,receptor,source_file
CCCCCCCCCCCCCCCC(=O)NCCCN1C(=O)CC(SC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O)C1=O,182846,homo,delta,homo-delta.xlsx
CCC(=O)N(Cc1ccccc1)C1(C(=O)NCCc2cccc(F)c2)CCN(CCc2ccccc2)CC1,183275,homo,delta,homo-delta.xlsx
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,183471,homo,delta,homo-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,183549,homo,delta,homo-delta.xlsx
CC1(N2CCC(n3c(-c4cccc(OCCO)c4)nc4ccccc43)CC2)CCCCCCC1,183901,homo,delta,homo-delta.xlsx
CC1(N2CCC(n3c(-c4cccc(CN)c4)nc4ccccc43)CC2)CCCCCCC1,183902,homo,delta,homo-delta.xlsx
COc1ccc(-c2ccc3c(c2)CN(C(=O)C(N)Cc2c(C)cc(O)cc2C)[C@H](C(=O)O)C3)cc1,183975,homo,delta,homo-delta.xlsx
CC1(N2CCC(n3c([C@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1,184028,homo,delta,homo-delta.xlsx
C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@]35OC[C@@]4(C(=O)OC)[C@H]1C[C@H]25,184532,homo,delta,homo-delta.xlsx
C/C=C1/CN2[C@@H]3C[C@@]45c6ccccc6N[C@]4(O3)[C@@H]2C[C@@H]1[C@@]5(COC(C)=O)C(=O)OC,185003,homo,delta,homo-delta.xlsx
O=C(O)c1cc(-c2ccc(-c3cc(CO)on3)cc2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,185034,homo,delta,homo-delta.xlsx
C/C=C1/CN2[C@H]3Cc4c([nH]c5ccccc45)[C@@H]2C[C@@H]1[C@]3(CO)C(=O)OC,185196,homo,delta,homo-delta.xlsx
C/C=C1/CN2CC[C@@]34c5cc(O)ccc5N(C)[C@]35OC[C@@]4(C(=O)OC)[C@H]1C[C@H]25,186232,homo,delta,homo-delta.xlsx
O=C(O)c1cc(-c2ccc(NC(=O)C3CCNCC3)cc2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,186287,homo,delta,homo-delta.xlsx
C/C=C1/CN2CC[C@]34C(=Nc5ccccc53)[C@@H]2C[C@@H]1[C@@]4(COC(C)=O)C(=O)OC,186436,homo,delta,homo-delta.xlsx
O=C(O)c1cc(-c2ccc(-c3nnn[nH]3)cc2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,186634,homo,delta,homo-delta.xlsx
C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,187325,homo,delta,homo-delta.xlsx
Cc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187326,homo,delta,homo-delta.xlsx
FC(F)(F)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187327,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccccc1C1=CC2(CCNCC2)Oc2ccccc21,187480,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3cc4cc[nH]c(=O)c4cc3[C@@]1(C)CCN2CC1CC1,187502,homo,delta,homo-delta.xlsx
c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1,187514,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2c1,187545,homo,delta,homo-delta.xlsx
COC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187609,homo,delta,homo-delta.xlsx
O=C(O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187610,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C(C)=O)CC3)Oc3ccccc32)cc1,187611,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccc(C2=CC3(CCN(C)CC3)Oc3ccccc32)cc1,187612,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187645,homo,delta,homo-delta.xlsx
CCN1CCC2(C=C(c3ccc(C(=O)N(CC)CC)cc3)c3ccccc3O2)CC1,187647,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,187648,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3ccc(C(N)=O)c([N+](=O)[O-])c3[C@@]1(C)CCN2CC1CC1,187679,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1,187727,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1,187728,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cnc2ccccc2c1,187763,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2c1,187764,homo,delta,homo-delta.xlsx
COc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187765,homo,delta,homo-delta.xlsx
Oc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187766,homo,delta,homo-delta.xlsx
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cc(O)ccc32)cc1,187769,homo,delta,homo-delta.xlsx
N#Cc1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,187808,homo,delta,homo-delta.xlsx
C[C@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,187833,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3cc([N+](=O)[O-])c(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,187840,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3cc(N)c(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,187841,homo,delta,homo-delta.xlsx
C=C(C)CN1CCC(C#N)(c2ccccc2)CC1,187848,homo,delta,homo-delta.xlsx
CCCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,188201,homo,delta,homo-delta.xlsx
CCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,188246,homo,delta,homo-delta.xlsx
CC(C)N(CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O)C(C)C,188319,homo,delta,homo-delta.xlsx
C[C@H]1[C@H]2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,188373,homo,delta,homo-delta.xlsx
COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,188386,homo,delta,homo-delta.xlsx
CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,216595,homo,delta,homo-delta.xlsx
C[C@@H](O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](C)O)C(C)(C)S)C(=O)O,216614,homo,delta,homo-delta.xlsx
CC1Oc2c(O)cccc2C12CCN(C)CC2,188453,homo,delta,homo-delta.xlsx
O=C1N(CCNCC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,188461,homo,delta,homo-delta.xlsx
CN1CCC[C@H](c2nc3ccccc3n2C2CCN(C3(C)CCCCCCC3)CC2)C1,188477,homo,delta,homo-delta.xlsx
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCC(=O)Nc1ccccc1,188485,homo,delta,homo-delta.xlsx
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,216682,homo,delta,homo-delta.xlsx
Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,188933,homo,delta,homo-delta.xlsx
NC(=O)c1ccc2c3c1O[C@H]1C4NC5C(C[C@@]6(O)[C@H]7Cc8ccc(C(N)=O)c9c8[C@@]6(CCN7CC6CC6)[C@H]5O9)C4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,188938,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc[nH]n1,216709,homo,delta,homo-delta.xlsx
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,188995,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ncc[nH]1,216786,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc[nH]n1,216843,homo,delta,homo-delta.xlsx
O=C(Cc1ncc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,216900,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,216993,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,217064,homo,delta,homo-delta.xlsx
O=C(CCc1cc[nH]n1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217108,homo,delta,homo-delta.xlsx
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,189047,homo,delta,homo-delta.xlsx
O=C(Cc1cnc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217223,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1,217225,homo,delta,homo-delta.xlsx
O=C(Cc1cc[nH]n1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217232,homo,delta,homo-delta.xlsx
O=C(CCc1cc[nH]n1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217294,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1,217338,homo,delta,homo-delta.xlsx
O=C(CCc1cn[nH]c1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217448,homo,delta,homo-delta.xlsx
O=C(CCc1ncc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217471,homo,delta,homo-delta.xlsx
CCCC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,217513,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cnc[nH]1,217522,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cn[nH]c1,217542,homo,delta,homo-delta.xlsx
O=C(CCc1ncc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217546,homo,delta,homo-delta.xlsx
O=C(CCc1cnc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217568,homo,delta,homo-delta.xlsx
O=C(CCc1cnc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217601,homo,delta,homo-delta.xlsx
O=C(CCc1cn[nH]c1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217607,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,217681,homo,delta,homo-delta.xlsx
O=C(Cc1cc[nH]n1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217715,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ncc[nH]1,217756,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3ccc(O)c([N+](=O)[O-])c3[C@@]1(C)CCN2CC1CC1,189126,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,217768,homo,delta,homo-delta.xlsx
CCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,217807,homo,delta,homo-delta.xlsx
O=C(Cc1cn[nH]c1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217811,homo,delta,homo-delta.xlsx
O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1cccc(O)c1,217831,homo,delta,homo-delta.xlsx
O=C(Cc1ncc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217854,homo,delta,homo-delta.xlsx
CN1C[C@@H]2Oc3ccc(O)cc3[C@@]23CCC[C@@H]1C3,189142,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cn[nH]c1,217897,homo,delta,homo-delta.xlsx
O=C(Cc1cnc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217920,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cnc[nH]1,217938,homo,delta,homo-delta.xlsx
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,217990,homo,delta,homo-delta.xlsx
O=C(Cc1cn[nH]c1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,217992,homo,delta,homo-delta.xlsx
O=C(Cc1ccsc1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218014,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc[nH]1,218016,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cccs1,218018,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc[nH]c1,218020,homo,delta,homo-delta.xlsx
O=C(CCc1cccs1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218021,homo,delta,homo-delta.xlsx
O=C(Cc1ccco1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218022,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccoc1,218023,homo,delta,homo-delta.xlsx
O=C(Cc1ccoc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218025,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc[nH]1,218027,homo,delta,homo-delta.xlsx
O=C(CCc1ccc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218028,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccco1,218030,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccoc1,218034,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cccs1,218035,homo,delta,homo-delta.xlsx
O=C(CCc1ccsc1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218038,homo,delta,homo-delta.xlsx
O=C(CCc1ccoc1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218039,homo,delta,homo-delta.xlsx
O=C(CCc1ccsc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218040,homo,delta,homo-delta.xlsx
O=C(Cc1ccoc1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218041,homo,delta,homo-delta.xlsx
O=C(Cc1ccc[nH]1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218042,homo,delta,homo-delta.xlsx
O=C(Cc1ccsc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218044,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc[nH]c1,218047,homo,delta,homo-delta.xlsx
O=C(CCc1ccc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218048,homo,delta,homo-delta.xlsx
O=C(CCc1ccoc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218049,homo,delta,homo-delta.xlsx
O=C(CCc1cccs1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218050,homo,delta,homo-delta.xlsx
O=C(CCc1cc[nH]c1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218051,homo,delta,homo-delta.xlsx
O=C(CCc1ccco1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218053,homo,delta,homo-delta.xlsx
O=C(Cc1cc[nH]c1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218055,homo,delta,homo-delta.xlsx
O=C(Cc1ccc[nH]1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218059,homo,delta,homo-delta.xlsx
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccsc1,218060,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccsc1,218061,homo,delta,homo-delta.xlsx
O=C(CCc1cc[nH]c1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218062,homo,delta,homo-delta.xlsx
O=C(CCc1ccco1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218064,homo,delta,homo-delta.xlsx
O=C(Cc1ccco1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218065,homo,delta,homo-delta.xlsx
O=C(Cc1cc[nH]c1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,218068,homo,delta,homo-delta.xlsx
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccco1,218069,homo,delta,homo-delta.xlsx
CN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,189214,homo,delta,homo-delta.xlsx
O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1ccccc1,218074,homo,delta,homo-delta.xlsx
O=C1N(CCNC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,189253,homo,delta,homo-delta.xlsx
CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCCc4c(Cl)cccc43)CC2)C1=O,189280,homo,delta,homo-delta.xlsx
CC1(C)CCC(N2CCC3(CC2)C(=O)N(CCNCc2ccccc2)CN3c2ccccc2)c2ccccc21,189281,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3ccc4c(NCc5ccccc5)ncnc4c3[C@@]1(C)CCN2CC1CC1,189293,homo,delta,homo-delta.xlsx
NC(=O)c1ccc2c3c1O[C@H]1CCC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,189346,homo,delta,homo-delta.xlsx
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,189350,homo,delta,homo-delta.xlsx
CC(=O)CN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,189351,homo,delta,homo-delta.xlsx
NC(=O)c1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,189369,homo,delta,homo-delta.xlsx
Oc1ccc2c3c1O[C@H]1CCC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,189373,homo,delta,homo-delta.xlsx
CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2C,189381,homo,delta,homo-delta.xlsx
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CC[C@H](O)C3,189406,homo,delta,homo-delta.xlsx
COCCN[C@@H]1c2ccccc2CC[C@H]1c1ccsc1,189430,homo,delta,homo-delta.xlsx
NC(=O)C1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,189433,homo,delta,homo-delta.xlsx
C[C@H]1C2Cc3ccc4c(=O)[nH]cnc4c3[C@@]1(C)CCN2CC1CC1,189439,homo,delta,homo-delta.xlsx
