zinc_id,smiles
ZINC001776595414,C[C@H]1C[C@H](C)CN(CCNc2ccc(C(=O)O)cn2)C1
ZINC001776595415,C[C@@H]1C[C@H](C)CN(CCNc2ccc(C(=O)O)cn2)C1
ZINC001776595416,C[C@@H]1C[C@@H](C)CN(CCNc2ccc(C(=O)O)cn2)C1
ZINC001776595471,C[C@H]1C[C@H](C)CN(CCNc2ncccc2C(=O)O)C1
ZINC001776595472,C[C@@H]1C[C@H](C)CN(CCNc2ncccc2C(=O)O)C1
ZINC001776595473,C[C@@H]1C[C@@H](C)CN(CCNc2ncccc2C(=O)O)C1
ZINC001776632023,C[C@H]1CCC[C@H](C)N1CCNc1cc(C(=O)O)ccn1
ZINC001776632024,C[C@@H]1CCC[C@H](C)N1CCNc1cc(C(=O)O)ccn1
ZINC001776632025,C[C@@H]1CCC[C@@H](C)N1CCNc1cc(C(=O)O)ccn1
ZINC001776640577,C[C@@H]1CCCCN1[C@@H](C)CNc1cc(C(=O)O)ccn1
ZINC001776640578,C[C@H](CNc1cc(C(=O)O)ccn1)N1CCCC[C@@H]1C
ZINC001776640579,C[C@H]1CCCCN1[C@@H](C)CNc1cc(C(=O)O)ccn1
ZINC001776640580,C[C@@H]1CCCCN1[C@H](C)CNc1cc(C(=O)O)ccn1
ZINC001776641242,C[C@@H]1CCCN([C@@H](C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776641243,C[C@H]1CCCN([C@H](C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776641244,C[C@H]1CCCN([C@@H](C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776641245,C[C@@H]1CCCN([C@H](C)CNc2cc(C(=O)O)ccn2)C1
ZINC001776641260,C[C@@H]1CCCN(C[C@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776641261,C[C@H]1CCCN(C[C@@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776641262,C[C@H]1CCCN(C[C@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776641263,C[C@@H]1CCCN(C[C@@H](C)Nc2cc(C(=O)O)ccn2)C1
ZINC001776642317,C[C@@H]1CCCN(C[C@H](C)Nc2ncccc2C(=O)O)C1
ZINC001776642318,C[C@H]1CCCN(C[C@@H](C)Nc2ncccc2C(=O)O)C1
ZINC001776642319,C[C@H]1CCCN(C[C@H](C)Nc2ncccc2C(=O)O)C1
ZINC001776642320,C[C@@H]1CCCN(C[C@@H](C)Nc2ncccc2C(=O)O)C1
ZINC001776643303,CC1CCN(C[C@@H](C)Nc2cc(C(=O)O)ccn2)CC1
ZINC001776643304,CC1CCN(C[C@H](C)Nc2cc(C(=O)O)ccn2)CC1
ZINC001776739934,CC[C@@H]1CCCCN1CCNc1cc(C(=O)O)ccn1
ZINC001776739936,CC[C@H]1CCCCN1CCNc1cc(C(=O)O)ccn1
ZINC001776810835,CCCN(CCN1CCCCC1)c1cc(C(=O)O)ccn1
ZINC000040444347,CCOC(=O)c1ccc(NCCN2CCC(C)CC2)nc1
ZINC000341535598,C[C@@H]1CCCN([C@@H](C)CNc2ccc(F)cn2)C1
ZINC000341535603,C[C@H]1CCCN([C@H](C)CNc2ccc(F)cn2)C1
ZINC000341535606,C[C@H]1CCCN([C@@H](C)CNc2ccc(F)cn2)C1
ZINC000341535610,C[C@@H]1CCCN([C@H](C)CNc2ccc(F)cn2)C1
ZINC000094195387,C[C@@H](CN1CCCCC1)Nc1ccc(C(=O)N(C)C)cn1
ZINC000094195388,C[C@H](CN1CCCCC1)Nc1ccc(C(=O)N(C)C)cn1
ZINC001777521692,Cc1nc(NCCN2C[C@@H](C)C[C@H](C)C2)ccc1C(=O)O
ZINC001777521693,Cc1nc(NCCN2C[C@H](C)C[C@H](C)C2)ccc1C(=O)O
ZINC001777521694,Cc1nc(NCCN2C[C@H](C)C[C@@H](C)C2)ccc1C(=O)O
ZINC000040772419,CCOC(=O)c1cccnc1NCCN1CCC(C)CC1
ZINC000342122447,CC[C@@H]1CCCCN1CCNc1ccc(F)cn1
ZINC000342122448,CC[C@H]1CCCCN1CCNc1ccc(F)cn1
ZINC000049575291,CCOC(=O)c1ccc(NCCN2CCCCC2)nc1
ZINC000049575303,CCOC(=O)c1cccnc1NCCN1CCCCC1
ZINC000342817586,Cc1ccnc(NCCN2CCC(N(C)C)CC2)c1Cl
ZINC000343094284,CC1(C)CCCN(CCNc2ccc(F)cn2)C1
ZINC000079914720,CCOC(=O)c1ccc(NCCN2CCC[C@H](C)C2)nc1
ZINC000079914723,CCOC(=O)c1ccc(NCCN2CCC[C@@H](C)C2)nc1
ZINC000080249739,COC1CCN(CCNc2ccc(Cl)cn2)CC1
ZINC000080250668,COC1CCN(CCNc2ncc(Cl)cc2F)CC1
ZINC000147613006,COC(=O)c1ccc(N[C@@H](C)CN2CCCCC2)nc1C
ZINC000147613224,COC(=O)c1ccc(N[C@H](C)CN2CCCCC2)nc1C
ZINC000147619918,COC(=O)c1ccc(NCCN2CCCCC2)nc1C
ZINC000650777298,CN(CCN1CCCCC1)c1ncc(C(=O)O)cc1Cl
ZINC000685267111,CC(=O)c1ccnc(NCCN2CCC[C@@H](C)C2)c1
ZINC000685267112,CC(=O)c1ccnc(NCCN2CCC[C@H](C)C2)c1
ZINC000088728103,COC1CCN(CCNc2ncccc2Cl)CC1
ZINC000647454410,CC1(C)CCCN(CCNc2ncccc2C(=O)O)C1
ZINC000641292803,C[C@H]1CCCN([C@@H](C)CNc2cc(CO)ccn2)C1
ZINC000613480467,C[C@@H]1CCCN([C@@H](C)CNc2ncccc2C(=O)O)C1
ZINC000613480487,C[C@H]1CCCN([C@H](C)CNc2ncccc2C(=O)O)C1
ZINC000613480488,C[C@H]1CCCN([C@@H](C)CNc2ncccc2C(=O)O)C1
ZINC000613480489,C[C@@H]1CCCN([C@H](C)CNc2ncccc2C(=O)O)C1
ZINC000221677803,COC(=O)c1ccnc(N[C@@H](C)CN2CCCCC2)c1
ZINC000221677871,COC(=O)c1ccnc(N[C@H](C)CN2CCCCC2)c1
ZINC000416414338,CC1(C)CCCN(CCNc2cccc(C(=O)O)n2)C1
ZINC000651477722,CC(=O)c1ccc(N(C)CCN2CCCCC2)nc1
ZINC000593516023,CCOC(=O)c1ccc(N(C)CCN2CCCCC2)nc1
ZINC000662886794,CC1CCN(C[C@@H](C)Nc2ncccc2C(=O)O)CC1
ZINC000662886795,CC1CCN(C[C@H](C)Nc2ncccc2C(=O)O)CC1
ZINC000662886816,CC1CCN(C[C@@H](C)Nc2ccc(C(=O)O)cn2)CC1
ZINC000662886817,CC1CCN(C[C@H](C)Nc2ccc(C(=O)O)cn2)CC1
ZINC000662886264,CC1CCN(C[C@@H](C)Nc2cccc(C(=O)O)n2)CC1
ZINC000662886267,CC1CCN(C[C@H](C)Nc2cccc(C(=O)O)n2)CC1
ZINC000049502562,C[C@@H](CN1CCCCC1)Nc1ccc(C(=O)O)cn1
ZINC000049502563,C[C@H](CN1CCCCC1)Nc1ccc(C(=O)O)cn1
ZINC000663388257,Cc1cc(CO)cc(N[C@H](C)CN2CCCCC2)n1
ZINC000663388258,Cc1cc(CO)cc(N[C@@H](C)CN2CCCCC2)n1
ZINC000663388806,Cc1cc(CO)cc(NC[C@@H](C)N2CCC[C@H](C)C2)n1
ZINC000663388807,Cc1cc(CO)cc(NC[C@H](C)N2CCC[C@H](C)C2)n1
ZINC000663388810,Cc1cc(CO)cc(NC[C@H](C)N2CCC[C@@H](C)C2)n1
ZINC000663388812,Cc1cc(CO)cc(NC[C@@H](C)N2CCC[C@@H](C)C2)n1
ZINC000663848099,Cc1cc(CO)cc(NCCN2CCCC(C)(C)C2)n1
ZINC000664071450,CC(=O)c1ccnc(N(C)CCN2CCCCC2)c1
ZINC000148629887,COC(=O)c1ccc(NCCN2CCC(C)CC2)nc1C
ZINC000664454509,Cc1cc(CO)cc(N[C@@H](C)CN2CCC(C)CC2)n1
ZINC000664454510,Cc1cc(CO)cc(N[C@H](C)CN2CCC(C)CC2)n1
ZINC000521742035,COc1ccc(F)c(NCCN2CCC[C@@H](C)C2)n1
ZINC000521742036,COc1ccc(F)c(NCCN2CCC[C@H](C)C2)n1
ZINC000443962103,CC(=O)c1ccc(NCCN2CCCC(C)(C)C2)nc1
ZINC000301873314,COC(=O)c1ccc(NCCN2CCC[C@@H](C)C2)nc1C
ZINC000301873315,COC(=O)c1ccc(NCCN2CCC[C@H](C)C2)nc1C
ZINC000302124633,CCOC(=O)c1cccnc1NCCN1CCC[C@@H](C)C1
ZINC000302124634,CCOC(=O)c1cccnc1NCCN1CCC[C@H](C)C1
ZINC000263405894,C[C@@H]1CCCCN1CCNc1cccc(C(=O)O)n1
ZINC000263405898,C[C@H]1CCCCN1CCNc1cccc(C(=O)O)n1
ZINC000263393195,CC[C@@H]1CCCCN1CCNc1cccc(C(=O)O)n1
ZINC000263393198,CC[C@H]1CCCCN1CCNc1cccc(C(=O)O)n1
ZINC000263522154,C[C@@H]1CCCN([C@@H](C)CNc2cccc(C(=O)O)n2)C1
ZINC000263522155,C[C@H]1CCCN([C@H](C)CNc2cccc(C(=O)O)n2)C1
ZINC000263522156,C[C@H]1CCCN([C@@H](C)CNc2cccc(C(=O)O)n2)C1
ZINC000263522157,C[C@@H]1CCCN([C@H](C)CNc2cccc(C(=O)O)n2)C1
ZINC000910287260,Cc1nc(NCCN2CCC(C)CC2)ccc1C(=O)O
ZINC000910287880,Cc1nc(NCCN2CCCC[C@H]2C)ccc1C(=O)O
ZINC000910287881,Cc1nc(NCCN2CCCC[C@@H]2C)ccc1C(=O)O
ZINC000910289149,Cc1nc(NCCN2CCC[C@@H](C)C2)ccc1C(=O)O
ZINC000910289151,Cc1nc(NCCN2CCC[C@H](C)C2)ccc1C(=O)O
ZINC000910343638,C[C@@H]1CCCN(C[C@H](C)Nc2ccc(C(=O)O)cn2)C1
ZINC000910343639,C[C@H]1CCCN(C[C@@H](C)Nc2ccc(C(=O)O)cn2)C1
ZINC000910343640,C[C@H]1CCCN(C[C@H](C)Nc2ccc(C(=O)O)cn2)C1
ZINC000910343641,C[C@@H]1CCCN(C[C@@H](C)Nc2ccc(C(=O)O)cn2)C1
ZINC000910356720,Cc1nc(N(C)CCN2CCCCC2)ccc1C(=O)O
ZINC000910364650,CCCN(CCN1CCCCC1)c1ccc(C(=O)O)cn1
ZINC000572818070,COc1ccc(F)c(NCCN2CCC(C)CC2)n1
ZINC000593516159,CCOC(=O)c1cccnc1N(C)CCN1CCCCC1
ZINC000593518400,COC(=O)c1ccc(N(C)CCN2CCCCC2)nc1C
ZINC000603857281,COC(=O)c1ccnc(NC[C@@H](C)N2CCC[C@@H](C)C2)c1
ZINC000603857284,COC(=O)c1ccnc(NC[C@H](C)N2CCC[C@@H](C)C2)c1
ZINC000603857285,COC(=O)c1ccnc(NC[C@@H](C)N2CCC[C@H](C)C2)c1
ZINC000603857287,COC(=O)c1ccnc(NC[C@H](C)N2CCC[C@H](C)C2)c1
ZINC000603858336,COC(=O)c1ccnc(NCCN2CCC[C@@H](C)C2)c1
ZINC000603858337,COC(=O)c1ccnc(NCCN2CCC[C@H](C)C2)c1
ZINC000917065424,C[C@@H]1CCCCN1[C@@H](C)CNc1ncccc1C(=O)O
ZINC000917065425,C[C@H](CNc1ncccc1C(=O)O)N1CCCC[C@@H]1C
ZINC000917065427,C[C@H]1CCCCN1[C@@H](C)CNc1ncccc1C(=O)O
ZINC000917065428,C[C@@H]1CCCCN1[C@H](C)CNc1ncccc1C(=O)O
ZINC000068665011,C[C@@H](CN1CCCCC1)Nc1ncc(C(N)=O)cc1Cl
ZINC000068665014,C[C@H](CN1CCCCC1)Nc1ncc(C(N)=O)cc1Cl
ZINC000225713649,COC(=O)c1ccnc(NCCN2CCC(C)CC2)c1
ZINC000674748776,CC(=O)c1ccnc(NCCN2CCC(C)CC2)c1
ZINC000813585137,COC(=O)c1ccc(N[C@H](C)CN2CCCCC2)nc1
ZINC000813585139,COC(=O)c1ccc(N[C@@H](C)CN2CCCCC2)nc1
ZINC000813585915,COC(=O)c1ccc(NC[C@@H](C)N2CCC[C@@H](C)C2)nc1
ZINC000813585916,COC(=O)c1ccc(NC[C@H](C)N2CCC[C@@H](C)C2)nc1
ZINC000813585917,COC(=O)c1ccc(NC[C@@H](C)N2CCC[C@H](C)C2)nc1
ZINC000813585918,COC(=O)c1ccc(NC[C@H](C)N2CCC[C@H](C)C2)nc1
ZINC000813585674,COC(=O)c1ccc(NCCN2CCC(C)CC2)nc1
ZINC000813588517,COC(=O)c1ccc(NCCN2CCC[C@@H](C)C2)nc1
ZINC000813588518,COC(=O)c1ccc(NCCN2CCC[C@H](C)C2)nc1
ZINC000813603520,COC(=O)c1ccc(NCCN2CCCC(C)(C)C2)nc1
ZINC001160746925,COc1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160746960,COc1cccnc1NCCN1CCC(F)(F)CC1
ZINC000853867522,COC(=O)c1ccc(N[C@H](C)CN2CCC(C)CC2)nc1
ZINC000853867523,COC(=O)c1ccc(N[C@@H](C)CN2CCC(C)CC2)nc1
ZINC000264839111,CCCNC(=O)c1ccc(NCCN2CCCCC2)nc1
ZINC000179062282,CC(=O)c1ccc(NCCN2CCC(C)CC2)nc1
ZINC000180978952,CC(=O)c1ccc(NCCN2CCC[C@@H](C)C2)nc1
ZINC000180978970,CC(=O)c1ccc(NCCN2CCC[C@H](C)C2)nc1
ZINC000267150292,CN(C)C1CCN(CCNc2ccc(Cl)cn2)CC1
ZINC000267267237,CCNC(=O)c1ccc(N[C@H](C)CN2CCCCC2)nc1
ZINC000267267238,CCNC(=O)c1ccc(N[C@@H](C)CN2CCCCC2)nc1
ZINC000268021268,CN(C)C1CCN(CCNc2ncccc2Cl)CC1
ZINC000049575631,O=C(O)c1cnc(NCCN2CCCCC2)c(Cl)c1
ZINC000568294886,COc1ccc(F)c(NCCN2CCCCC2)n1
ZINC000193464844,CN(C)C1CCN(CCNc2cccc(Cl)n2)CC1
ZINC000641292802,C[C@H]1CCCN([C@H](C)CNc2cc(CO)ccn2)C1
ZINC000641292800,C[C@@H]1CCCN([C@H](C)CNc2cc(CO)ccn2)C1
ZINC000641292801,C[C@@H]1CCCN([C@@H](C)CNc2cc(CO)ccn2)C1
ZINC000641306322,C[C@@H]1C[C@H](C)CN(C[C@@H](C)Nc2cc(CO)ccn2)C1
ZINC000641306323,C[C@@H]1C[C@@H](C)CN(C[C@H](C)Nc2cc(CO)ccn2)C1
ZINC000641306324,C[C@@H]1C[C@@H](C)CN(C[C@@H](C)Nc2cc(CO)ccn2)C1
ZINC000641306325,C[C@@H]1C[C@H](C)CN(C[C@H](C)Nc2cc(CO)ccn2)C1
ZINC000641374445,CC[C@H]1CCCCN1CCNc1cc(CO)ccn1
ZINC000641374446,CC[C@@H]1CCCCN1CCNc1cc(CO)ccn1
ZINC000641539236,CC1(C)CCCN(CCNc2cc(CO)ccn2)C1
ZINC000641660629,CC1CCN(C[C@@H](C)Nc2cc(CO)ccn2)CC1
ZINC000641660630,CC1CCN(C[C@H](C)Nc2cc(CO)ccn2)CC1
ZINC000647450463,CC[C@@H]1CCCCN1CCNc1ncccc1C(=O)O
ZINC000647450464,CC[C@H]1CCCCN1CCNc1ncccc1C(=O)O
ZINC000800857172,COC1CCN(CCNc2cccc(Cl)n2)CC1
ZINC000900985302,C[C@@H]1CCCCN1[C@@H](C)CNc1ccc(C(=O)O)cn1
ZINC000900985303,C[C@H](CNc1ccc(C(=O)O)cn1)N1CCCC[C@@H]1C
ZINC000900985304,C[C@H]1CCCCN1[C@@H](C)CNc1ccc(C(=O)O)cn1
ZINC000900985305,C[C@@H]1CCCCN1[C@H](C)CNc1ccc(C(=O)O)cn1
ZINC000900985635,C[C@@H]1CCCCN1[C@@H](C)CNc1cccc(C(=O)O)n1
ZINC000900985636,C[C@H](CNc1cccc(C(=O)O)n1)N1CCCC[C@@H]1C
ZINC000900985638,C[C@H]1CCCCN1[C@@H](C)CNc1cccc(C(=O)O)n1
ZINC000900985640,C[C@@H]1CCCCN1[C@H](C)CNc1cccc(C(=O)O)n1
ZINC000147499470,Cc1nc(N[C@@H](C)CN2CCCCC2)ccc1C(=O)O
ZINC000147499673,Cc1nc(N[C@H](C)CN2CCCCC2)ccc1C(=O)O
ZINC001160746759,Fc1cccnc1NCCN1CCC(F)(F)CC1
ZINC001160746971,COc1cccc(NCCN2CCC(F)(F)CC2)n1
ZINC001160747081,CN(C)c1cccc(NCCN2CCC(F)(F)CC2)n1
ZINC001160747342,COC(=O)c1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160747985,Fc1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160748208,COC(=O)c1cccc(NCCN2CCC(F)(F)CC2)n1
ZINC001160748860,CN(C)c1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160748996,Nc1cnc(NCCN2CCC(F)(F)CC2)c(Cl)c1
ZINC001160749312,Nc1cc(Cl)nc(NCCN2CCC(F)(F)CC2)c1
ZINC001160749341,CC(=O)Nc1cccc(NCCN2CCC(F)(F)CC2)n1
ZINC001160749390,COCc1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160751868,COCc1ccc(NCCN2CCC(F)(F)CC2)nc1
ZINC001160751855,CN(C)Cc1ccnc(NCCN2CCC(F)(F)CC2)c1
ZINC001160752076,Nc1cc(Cl)cnc1NCCN1CCC(F)(F)CC1
ZINC001160752664,Cc1cnc(NCCN2CCC(F)(F)CC2)cc1N
ZINC001160753731,Nc1nc(NCCN2CCC(F)(F)CC2)ccc1Cl
ZINC001161866893,NC1CCN(CCNc2cc(Cl)cc(Cl)n2)CC1
ZINC001161867942,NC1CCN(CCNc2nc(Cl)ccc2Cl)CC1
ZINC001161867751,Cc1cc(Cl)c(C)c(NCCN2CCC(N)CC2)n1
ZINC001161871144,Cc1cc(Cl)c(C)nc1NCCN1CCC(N)CC1
ZINC001161873127,CCSc1ccnc(NCCN2CCC(N)CC2)c1
ZINC001337797380,CCc1ccc(NCCN2CCC(OC)CC2)nc1
ZINC001339608501,COC1CCN(CCNc2cc(F)cc(C)n2)CC1
ZINC001346541286,COc1ccc(F)c(N(C)CCN2CCCCC2)n1
ZINC001348031269,COC1CCN(CCNc2cc(Cl)ccn2)CC1
ZINC001472657900,COC(=O)c1cnc(NCCN2CCCCC2)c(Cl)c1
ZINC001600432938,Cc1ccc(N(C)CCN2CCCCC2)nc1C(=O)O
ZINC001594375401,C[C@@H]1CCCCN1CCNc1cc(C(=O)O)ccn1
ZINC001594375402,C[C@H]1CCCCN1CCNc1cc(C(=O)O)ccn1
ZINC001595453867,CC[C@H]1CCCCN1CCNc1cc(CC(=O)O)ccn1
ZINC001595453868,CC[C@@H]1CCCCN1CCNc1cc(CC(=O)O)ccn1
ZINC001600459382,Cc1ccc(NCCN2CCC(C)CC2)nc1C(=O)O
ZINC000047873396,C[C@@H](CN1CCCCC1)Nc1ncccc1C(=O)O
ZINC000047873397,C[C@H](CN1CCCCC1)Nc1ncccc1C(=O)O
ZINC000049502558,C[C@@H](CN1CCCCC1)Nc1cc(C(=O)O)ccn1
ZINC000049502559,C[C@H](CN1CCCCC1)Nc1cc(C(=O)O)ccn1
ZINC000051043773,C[C@@H](CN1CCCCC1)Nc1cccc(C(=O)O)n1
ZINC000051043774,C[C@H](CN1CCCCC1)Nc1cccc(C(=O)O)n1
ZINC001170369656,Cn1cc(CCNC2CCC(C#N)(c3ccccc3)CC2)c2ccccc21
ZINC001246351048,N#CC1(c2ccc(F)cc2)CCC(NCCc2c[nH]c3ccccc23)CC1
ZINC001257010867,Cn1cc(CCNC2CCC(c3ccc(C#N)cc3)CC2)c2ccccc21
ZINC000080250541,C#CCNC(=O)c1ccc(NCCN2CCC(OC)CC2)nc1
ZINC001161871129,C=CCNC(=O)c1cccnc1NCCN1CCC(N)CC1
ZINC001161873047,COC(=O)c1cc(C#N)cnc1NCCN1CCC(N)CC1
ZINC001161870852,CCN(CC)S(=O)(=O)c1ccc(NCCN2CCC(N)CC2)nc1
ZINC001330964714,CN(C)C1CCN(CCNc2ccc(S(=O)(=O)N(C)C)cn2)CC1
ZINC000002572820,COc1ccc2c3c1OC1C(=O)CC[C@@]4(O)[C@@H](C2)NCC[C@]314
ZINC000003875483,CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5
ZINC000584898086,Cc1cc(C(N)=O)c(NCCN2CCC(CO)CC2)nc1C
ZINC000670462566,CN(C)C(=O)c1ccc(NCCN2CCC[C@@H](CO)C2)nc1
ZINC000670462567,CN(C)C(=O)c1ccc(NCCN2CCC[C@H](CO)C2)nc1
ZINC001529138914,CNC(=O)c1cccnc1NCCN1CCCC(C(N)=O)C1
ZINC001529138917,CNC(=O)c1cccnc1NCCN1CCCC(C(N)=O)C1
ZINC001223022395,COC(=O)CC(O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(=O)OC
ZINC001223022396,COC(=O)CC(O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21)C(=O)OC
ZINC000179624030,Cc1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1O
ZINC000179892483,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(F)ccc2O)CC1
ZINC001137832826,O=c1[nH]c2ccccc2n1C1CCN(Cc2c(O)cccc2F)CC1
ZINC000503317326,CN(C)C1CCN(CCNc2ncc(Br)cc2S(N)(=O)=O)CC1
ZINC001223015519,C=CCC(CC=C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223015520,C=CCC(CC=C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001143773474,CN(C)C(=O)Sc1cc(Br)ccc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001205122930,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(Br)cc2C(F)(F)F)CC1
ZINC001223019778,CN1c2ccccc2[C@H](OC(C(F)(F)F)C(F)(F)F)c2ccc(Cl)cc2S1(=O)=O
ZINC001223019815,CN1c2ccccc2[C@@H](OC(C(F)(F)F)C(F)(F)F)c2ccc(Cl)cc2S1(=O)=O
ZINC001223024181,CCCCOC[C@H](C)OC[C@@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223024187,CCCCOC[C@H](C)OC[C@H](C)O[C@@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223024191,CCCCOC[C@H](C)OC[C@@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001223024196,CCCCOC[C@H](C)OC[C@H](C)O[C@H]1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21
ZINC001231724008,COc1c(Cl)cc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1Br
ZINC001237368274,CC(C)(C)OC(=O)Nc1ccc(Cl)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC001237369248,Cn1c(=O)n(C2CCN(Cc3cc(Cl)ccc3NC(=O)OC(C)(C)C)CC2)c2ccccc21
ZINC001246346563,COCOC1(c2ccc(Br)cc2)CCC(NCCc2c[nH]c3ccccc23)CC1
ZINC001246351064,COC(=O)C1(c2ccc(Br)cc2)CCC(NCCc2c[nH]c3ccccc23)CC1
ZINC001657607185,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(C(F)(F)F)ccc2Br)CC1
ZINC001659280320,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc(Br)cc(C(F)(F)F)c2)CC1
ZINC000047461603,NC(=O)c1cccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1
ZINC000054612894,NC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000054612897,NC(=O)C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000074193936,NC(=O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000074193939,NC(=O)C(c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
ZINC000190878176,NC(=O)c1ccccc1CC(=O)N[C@H](CN1CCCC1)c1ccccc1
ZINC000267230867,CN(C)C1CCN(CCNc2ncccc2I)CC1
ZINC000277306042,NC(=O)c1ccc(CC(=O)N[C@H](CN2CCCC2)c2ccccc2)cc1
ZINC000301246468,CNS(=O)(=O)c1ccc(NC[C@@H](C(C)C)N2CCC(C)CC2)nc1
ZINC000301246469,CNS(=O)(=O)c1ccc(NC[C@H](C(C)C)N2CCC(C)CC2)nc1
ZINC000432848277,CC(C)NS(=O)(=O)c1cccnc1NC[C@H](C)N1CCC[C@@H](C)C1
ZINC000432848278,CC(C)NS(=O)(=O)c1cccnc1NC[C@H](C)N1CCC[C@H](C)C1
ZINC000432848279,CC(C)NS(=O)(=O)c1cccnc1NC[C@@H](C)N1CCC[C@@H](C)C1
ZINC000432848280,CC(C)NS(=O)(=O)c1cccnc1NC[C@@H](C)N1CCC[C@H](C)C1
ZINC000432859304,CC[C@H]1CCCCN1CCNc1ncccc1S(=O)(=O)NC(C)C
ZINC000432859305,CC[C@@H]1CCCCN1CCNc1ncccc1S(=O)(=O)NC(C)C
ZINC000443963775,CC(C)NS(=O)(=O)c1cccnc1NCCN1CCCC(C)(C)C1
ZINC000480059232,CCOC(=O)c1cc(NCCN2CCC(N(C)C)CC2)ncc1Cl
ZINC000524490618,CCC[C@H](C)NS(=O)(=O)c1ccc(NCCN2CCCCC2)nc1
ZINC000524490619,CCC[C@@H](C)NS(=O)(=O)c1ccc(NCCN2CCCCC2)nc1
ZINC000596151122,COC(=O)c1ccc(C(F)(F)F)nc1NCCN1CCC(N(C)C)CC1
ZINC000596160421,COC(=O)c1ccc(C(F)(F)F)nc1NCCN1CCC(OC)CC1
ZINC000605568876,CC(C)CCNS(=O)(=O)c1ccc(NCCN2CCCCC2)nc1
ZINC000610573712,COC1CCN(CCNc2ncccc2I)CC1
ZINC000630887147,C[C@]1(NC(=O)COc2ccc(S(N)(=O)=O)cc2)CCCc2ccccc21
ZINC000630887151,C[C@@]1(NC(=O)COc2ccc(S(N)(=O)=O)cc2)CCCc2ccccc21
ZINC000804535774,COC(=O)c1cnc(NCCN2CCC(N(C)C)CC2)cc1C(F)(F)F
ZINC000804537794,COC(=O)c1cnc(NCCN2CCC(OC)CC2)cc1C(F)(F)F
ZINC000828166884,COC(=O)c1cnc(N[C@@H](CO)CN2CCCCC2)cc1C(F)(F)F
ZINC000828166885,COC(=O)c1cnc(N[C@H](CO)CN2CCCCC2)cc1C(F)(F)F
ZINC000910299910,CN(C)C1CCN(CCNc2nc(C(F)(F)F)ccc2C(=O)O)CC1
ZINC001160752776,CS(=O)(=O)c1ccc(Cl)nc1NCCN1CCC(F)(F)CC1
ZINC001161867194,CCN(CC)C(=O)c1cc(Cl)nc(NCCN2CCC(N)CC2)c1
ZINC001161867213,CC(C)(C)NC(=O)c1cc(Cl)nc(NCCN2CCC(N)CC2)c1
ZINC001161867778,CC(C)(C)NC(=O)c1ccc(Cl)nc1NCCN1CCC(N)CC1
ZINC001237694065,Cn1c(=O)n(C2CCN(Cc3cccc(C(N)=O)c3)CC2)c2ccccc21
ZINC001248724760,CCN(CC)S(=O)(=O)c1ccc(NCCN2CCC(C)CC2)nc1
ZINC001318950299,CCN(CC)S(=O)(=O)c1ccc(N[C@@H](C)CN2CCCCC2)nc1
ZINC001318950302,CCN(CC)S(=O)(=O)c1ccc(N[C@H](C)CN2CCCCC2)nc1
